0000.414612 0000027F 8 00 00 00 00 00 00 00 00
0000.414848 00000285 8 00 00 00 00 00 00 A3 2A
0000.415094 00000284 8 00 00 00 00 00 00 A3 29
0000.415345 000001F9 6 20 00 7D 00 00 FF  
0000.415570 00000638 7 50 10 05 90 00 00 00 
0000.415816 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.420086 00000181 8 7D 00 32 10 32 20 32 00
0000.420337 000001F8 8 00 00 FF FF FE 00 00 0F
0000.420572 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.420813 000001FD 8 37 41 7F FF 7F FF 50 00
0000.421668 000005E4 3 00 00 00     
0000.424576 00000244 7 FE FE 00 18 00 00 FE 
0000.424822 00000354 8 00 00 00 00 00 00 06 00
0000.425027 000001F9 6 20 00 7D 00 00 FF  
0000.425272 00000427 8 DB FF FF C7 FF FF 28 00
0000.425513 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.426307 00000215 6 00 20 00 00 01 01  
0000.430100 00000181 8 7D 00 32 10 32 20 32 00
0000.430341 0000042E 8 FF FF DF FF E4 09 00 FF
0000.430577 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.430827 000001F8 8 00 00 FF FF FE 00 00 0F
0000.431073 000005C5 8 63 01 F6 45 06 A2 00 7F
0000.431304 0000060D 8 0E 16 00 00 45 47 02 00
0000.434642 0000027F 8 00 00 00 00 00 00 00 00
0000.434883 00000285 8 00 00 00 00 00 00 A4 2B
0000.435144 00000284 8 00 00 00 00 00 00 A4 2A
0000.435369 000001F9 6 20 00 7D 00 00 FF  
0000.435589 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.440136 00000551 8 47 00 00 00 FE 02 00 00
0000.440387 000001F8 8 00 00 FF FF FE 00 00 0F
0000.440627 00000181 8 7D 00 32 10 32 20 32 00
0000.440806 00000366 4 00 00 00 A0    
0000.441042 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.441283 000005E9 8 00 38 00 00 00 18 00 02
0000.441467 00000645 5 00 FA FF 00 00   
0000.444590 00000244 7 FE FE 00 18 00 00 FE 
0000.445015 000001F9 6 20 00 7D 00 00 FF  
0000.445261 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.446290 00000215 6 00 20 00 00 01 01  
0000.446505 00000625 6 82 60 E7 11 00 00  
0000.450068 00000181 8 7D 00 32 10 32 20 32 00
0000.450319 000001F8 8 00 00 FF FF FE 00 00 0F
0000.450555 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.450801 00000654 8 04 00 20 4C FF C5 F3 04
0000.451005 00000656 6 07 FF 07 FF 07 FF  
0000.451139 00000657 2 C1 C8      
0000.451517 00000634 4 80 FE 00 00    
0000.454676 0000027F 8 00 00 00 00 00 00 00 00
0000.454912 00000285 8 00 00 00 00 00 00 A5 2C
0000.455158 00000284 8 00 00 00 00 00 00 A5 2B
0000.455363 000001F9 6 20 00 7D 00 00 FF  
0000.455588 00000637 7 00 00 00 00 C6 00 00 
0000.455834 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.456043 00000658 6 00 00 00 00 7E 40  
0000.460078 00000181 8 7D 00 32 10 32 20 32 00
0000.460324 000001F8 8 00 00 FF FF FE 00 00 0F
0000.460559 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.464645 00000244 7 FE FE 00 18 00 00 FE 
0000.464891 00000354 8 00 00 00 00 00 00 06 00
0000.465091 000001F9 6 20 00 7D 00 00 FF  
0000.465280 0000062D 5 3E 8B 20 07 F0   
